Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
PeH17,11,"Index([26817, 70773, 72065, 0, 72344, 21788, 16894, 18815, 71992, 19793,
       69801],
      dtype='int64', name='gcf_id')",[36  6  6  4  4  2  2  2  2  1  1]
Celeribacter,21,"Index([17790,  3222, 26183,  3174,  2800,  6335, 38216, 49242, 26887, 35914,
       37611,    41, 14546,    49,   923, 36711, 37387, 18005,     0, 31406,
       12599],
      dtype='int64', name='gcf_id')",[13 12  9  5  4  3  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1]
Martelella,22,"Index([22953, 35467,  3252, 19201,  5683, 41979,   241, 15997, 24894, 60999,
       13111, 39058,  3629,  8877,  4178, 32206, 29825, 18197, 13219, 15460,
       32976, 74667],
      dtype='int64', name='gcf_id')",[10  7  7  6  5  5  4  4  2  2  2  1  1  1  1  1  1  1  1  1  1  1]
Mameliella,20,"Index([38561, 64217, 45000, 13111,  2812, 40176, 52289,   354,  5294,  1418,
       70130, 49907, 68724, 72098, 24057, 75113, 26698,    56, 39523, 13063],
      dtype='int64', name='gcf_id')",[8 8 7 7 7 7 5 2 2 2 1 1 1 1 1 1 1 1 1 1]
Tolypothrix_A,55,"Index([15756, 58504, 60844,  8035, 28281, 53009, 53297,  6673, 23881, 16189,
        9231, 65108,  9257, 35180, 37586, 36506, 58140, 45750, 13977, 12832,
       18089, 17515,  4518, 22401, 62223, 23913, 60672, 51244, 59963, 28070,
        6810, 15750, 41570, 55025,   676, 32807, 43531, 16070, 52383,  6264,
        6263, 10014,  5102, 13300, 50405, 64820, 46137, 21847, 58483, 44550,
       30211, 34889, 46247, 26414, 35580],
      dtype='int64', name='gcf_id')","[3 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
Promicromonospora,43,"Index([ 5382, 33328, 11240, 58600, 35916, 38038, 13369, 47188, 34435, 15445,
       52641, 30774, 54942,   856, 63415, 28257, 65773, 43893,  6544,    42,
       36047, 23331, 36112, 45102, 65392, 49491, 59011, 14970, 25258, 10695,
       26392,  7584, 30873,  5897, 12903, 42953, 27136, 12532, 59702, 40335,
       21070, 16420, 49321],
      dtype='int64', name='gcf_id')","[5 5 5 4 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
CAG-485,10,"Index([58499, 48958, 39291, 63305, 2314, 30225, 11169, 60624, 35195, 63983], dtype='int64', name='gcf_id')",[15 14 10  9  4  4  4  3  1  1]
Maritimibacter,33,"Index([ 3174, 27389, 57493, 62005,  8268, 28311,  6556, 16419, 46897, 30224,
       13111,  2800, 15868, 62577, 69902, 68756, 42891, 72814, 57220, 15756,
       72755, 74485, 67204,     0, 68067, 70651, 57346, 30403, 54234, 52738,
       20623, 39579, 24591],
      dtype='int64', name='gcf_id')",[6 6 6 4 3 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Belnapia,36,"Index([39433, 58505, 20164, 54238, 63249, 34223, 32159, 44134,  4896, 43683,
       58590, 29622, 42106, 41698,  4154,   923,  6263, 15756, 54629, 72651,
           0, 69055,  9956, 39016, 39923, 39510, 69826, 26428, 58780, 26057,
       35021, 60794, 11014, 55162,  9975, 52777],
      dtype='int64', name='gcf_id')",[6 5 4 4 4 4 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Nitratireductor,23,"Index([ 3252, 21217, 45223, 61828, 35638, 10635,  8734, 57200, 37171, 53101,
       57889, 10860,  3215,   458,  9755,  3513,  5335,  4403, 18357, 35278,
       14654,    49, 60999],
      dtype='int64', name='gcf_id')",[10  8  8  7  6  5  3  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Comamonas,18,"Index([18469, 46904, 21396,    41,  1576, 61876, 61137, 23789, 17612,    56,
       11275, 71893, 75113,  5985,   357,  7724, 52902, 14893],
      dtype='int64', name='gcf_id')",[15  9  9  5  4  3  3  2  2  2  2  2  1  1  1  1  1  1]
Halanaerobium,9,"Index([23337, 2317, 23846, 10344, 1403, 25175, 35, 76, 4474], dtype='int64', name='gcf_id')",[32 10  9  7  2  1  1  1  1]
UBA9502,19,"Index([28865, 20933, 10738, 10690, 10709, 37217, 10777, 11986, 30462,  6917,
       10263, 25000, 39089, 40799, 24590, 24439, 24495, 34822, 26163],
      dtype='int64', name='gcf_id')",[11  8  5  5  4  3  3  3  3  3  3  2  2  2  2  2  1  1  1]
Singulisphaera,42,"Index([14250, 40050, 63151, 31608, 60915, 66971, 23534, 41928, 42041, 18536,
       57987,  7641,  1738, 55871, 15756, 72994,  9257, 46964, 36953,  3915,
       51502,  4585,  1433, 73617, 28878, 58669, 17413, 58967, 59312, 55600,
       72396, 70456,     0, 39908,  6456, 27722, 40461,  4877, 61560,   118,
       63574, 31301],
      dtype='int64', name='gcf_id')","[5 3 3 3 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]"
Tamilnaduibacter,27,"Index([39989, 23307,  1652, 10279,   952,  2268,  1008,  1487,  2237, 23129,
       35447,   154, 35413, 36111, 35167, 38512,  8860,  3147, 11285, 30905,
        3574,  9257,  7851,  5411, 14460, 41302, 74893],
      dtype='int64', name='gcf_id')","[13  6  4  4  3  3  3  3  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1
  1  1  1]"
Duodenibacillus,16,"Index([62945, 48412, 53037, 54629, 57885, 43615, 67013, 56929,     0, 61137,
       48958, 41259, 25199, 67282, 54714, 48494],
      dtype='int64', name='gcf_id')",[30  9  7  3  2  2  2  1  1  1  1  1  1  1  1  1]
Brenneria,29,"Index([14259, 60700, 56004, 47459, 18459, 54016,  4412, 65919, 15756, 58403,
       59136, 46976, 56477, 56800, 62857, 52101, 13962, 38583, 28878,  4842,
       65978, 37798, 16745,    62, 30713, 41399,  3280, 47282, 45430],
      dtype='int64', name='gcf_id')",[8 7 5 4 4 4 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Hahella,31,"Index([ 5897, 25095, 45790, 23307, 34117,   838, 51745, 64112, 41587,  6754,
        3534, 44902, 63394, 37206, 12874, 22006, 46257, 16105,  2168, 62164,
       56731, 53530,    74,   465, 65422,  2173, 65077, 40623, 48106, 49265,
       61088],
      dtype='int64', name='gcf_id')",[5 5 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Stenotrophomonas_A,22,"Index([  201,  4804, 58762, 70180, 67089, 74898,   290, 72244, 66822, 74610,
       55606,  1420, 74419, 61137, 50294,  1343,   205, 37665, 74551,   323,
       53563, 18537],
      dtype='int64', name='gcf_id')",[14  5  5  4  4  3  3  3  3  3  3  2  2  2  1  1  1  1  1  1  1  1]
Clostridium_AI,42,"Index([    0, 17269, 57484, 57647,  9257, 53530, 20895,  9589, 17059, 54874,
       53101, 12505,  1404, 53342, 49535, 62702, 57739, 61478, 15686, 62226,
       63415, 66078,  7805, 61536, 63097, 42806,  7885, 53598, 24086, 40738,
       63894, 27314,  9947,  8907, 28385,  5175, 45849, 59943,  1926, 60321,
       25054,   145],
      dtype='int64', name='gcf_id')","[6 5 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]"
JJ008,18,"Index([41176, 48474, 23330, 37279,  4147, 24351, 68795,  2480,   164,  9847,
       68834, 67742,    74, 31609, 51799, 32025, 31825, 19449],
      dtype='int64', name='gcf_id')",[16 10  8  4  4  4  2  2  2  2  2  1  1  1  1  1  1  1]
Gordonibacter,9,"Index([1928, 22731, 46099, 34499, 47647, 20994, 56, 18551, 74780], dtype='int64', name='gcf_id')",[21 16  9  8  4  2  1  1  1]
Demequina,16,"Index([29695, 14857,  5441, 25006, 44684, 17323, 31183, 44953, 16192, 19493,
        4111, 11619, 13339, 49358, 36884, 31753],
      dtype='int64', name='gcf_id')",[29  7  5  3  3  2  2  2  2  2  1  1  1  1  1  1]
Taibaiella_A,39,"Index([52524, 51242, 56011, 56577, 54836, 60747, 52361, 23079, 31277, 59756,
       37465,    44, 29380, 55679, 56234, 10093,  4171, 17964, 46649, 32312,
       62603, 55864, 21369, 49394, 21370, 37585,   532, 32313, 58524, 14343,
       49741, 15629, 17293,  9980, 58637,  2314, 26229, 66104,   268],
      dtype='int64', name='gcf_id')","[4 4 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1]"
Malaciobacter,10,"Index([13625, 1500, 62964, 60521, 0, 57098, 41, 50089, 62481, 50094], dtype='int64', name='gcf_id')",[24 14  7  7  3  2  2  2  1  1]
Rubripirellula,39,"Index([19896,  9665, 50367, 38917, 65229, 40596, 35831, 35516, 31262, 41167,
       23568, 30618, 37224, 46108, 20016, 62357, 10429, 60436,   118, 24175,
       41827,  9956, 39868, 30948, 19577, 35835, 35561, 27856, 58758, 25426,
       51505, 64975, 25987, 41782, 53176, 39942, 55512, 20191, 17413],
      dtype='int64', name='gcf_id')","[7 4 3 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1]"
EC70,19,"Index([26921, 20366, 38154,  8670, 30264, 59963,     0, 49394,  9257, 35433,
        2314, 58671,   118, 46133, 53048, 28197,  2078,  1513, 12071],
      dtype='int64', name='gcf_id')",[16 13  6  4  4  3  3  2  2  1  1  1  1  1  1  1  1  1  1]
Desulfatitalea,38,"Index([53813, 67074, 66697, 54488, 58967, 65042, 34437, 62795,  2314, 70109,
       69539, 66672, 67608, 71143, 56424, 66673, 58546, 62164, 70742, 68735,
       67363, 66704, 51502, 57736, 22953, 17269, 49907,     0, 22114, 33460,
       35547, 68345, 65113, 69236, 26461, 49265, 69316, 31586],
      dtype='int64', name='gcf_id')","[5 4 3 3 3 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"
Glaciecola,29,"Index([ 6568, 35118, 17101,  2198, 27742, 33130, 31871, 22552,  7091, 32600,
        5192, 48708, 10481, 71353,  3679,    13, 68142,  2237,   221,  8828,
         183,  9884,   719, 26677, 33505, 30803, 11611,     0, 74347],
      dtype='int64', name='gcf_id')",[6 6 5 5 4 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
UBA5704,44,"Index([ 9257, 58504, 15756, 53101, 55267, 32076, 67384, 67432, 73944, 68009,
       67307, 74539, 67508, 68005, 74375, 35021, 70225, 68498, 74690, 67414,
       66925, 75072, 67327, 55025, 67356, 35180, 68071, 73471, 17079, 67064,
       69234, 66895, 69487, 67555, 36489, 67953, 68389, 72221, 25022, 74360,
        4946, 41896, 34712, 62385],
      dtype='int64', name='gcf_id')","[6 5 5 4 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1]"
Crossiella,57,"Index([17269,  9257,  2211, 35021, 44086, 19528, 13178, 39746, 48494,     0,
        1521,  7556,    46,  9808, 55471, 55891, 19521, 24102, 12166, 49907,
       18616, 17298,  1840, 38832, 57668,  5915,  9947, 27050, 14994, 56494,
       53950, 46133, 29182,  7369, 27226, 59089,  1511, 33403, 42159, 39645,
       17097, 25022, 58490, 52351,  3053,  6899, 53536,  4756, 15171, 22264,
        4147,  4526, 56059, 60277, 41263, 60178, 51127],
      dtype='int64', name='gcf_id')","[3 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
Sphaerisporangium,55,"Index([32639, 66450, 10859, 48233, 12420, 25931, 10602,  6654, 18832, 62279,
       40403, 66517, 55519, 44612, 28225, 45478, 66475, 64149, 60906,  5670,
       54818, 27945, 30872, 57629, 46296, 58709, 31983, 62752,  8860,   927,
       29071, 57228,     0, 37329, 24802, 53101,  8552, 12777, 62004, 62617,
        9031, 60461,    44, 35657, 17269, 60716,  6499,  9257, 15756,  3948,
       21914, 29800, 57160, 61393,   652],
      dtype='int64', name='gcf_id')","[2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
Clostridium_H,7,"Index([12300, 11801, 18222, 1959, 48280, 33118, 28383], dtype='int64', name='gcf_id')",[50  3  2  2  2  2  1]
Jannaschia,28,"Index([ 3222, 25237, 28847, 32586, 17790, 23807, 41257,   835,  2385, 35640,
       33727, 50263, 47928, 60699, 33212,    58, 28855, 64906, 28747, 12775,
       15466, 33309, 29082, 46189, 23203,  9377, 22968,  1513],
      dtype='int64', name='gcf_id')",[9 6 4 3 3 3 3 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Paraburkholderia_C,36,"Index([56662, 53633, 64308,  9257, 65040, 35726,  7021, 42721,  1399,  7787,
        8717,    61, 15756, 35183, 41351, 25381, 28995, 36788, 52308,  9479,
       35180, 15646, 62684, 35021,  4649, 29622, 35246, 46495,     0,  3952,
       47699, 14989, 43684, 55364, 46400, 38806],
      dtype='int64', name='gcf_id')",[4 4 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Holophaga,41,"Index([    0,    41, 33879, 69596, 14683, 43615, 12505, 49394,   983, 53037,
         343, 11078,   497, 72845, 46133,  6070,  8555,  1513,  2971, 19541,
        6118,  7219,   444,  1542, 19231, 71603, 50089, 54714, 68219, 74064,
       66752, 72808, 69466, 18885, 64831, 44063, 61776, 15552, 33128, 40719,
       12136],
      dtype='int64', name='gcf_id')","[9 3 3 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1]"
Nannocystis,32,"Index([62389, 16179, 17601,  9235,   299, 55809, 58438,  6511, 61061, 55593,
       63800, 40697,  2237, 38136,  6484, 38099, 55419, 25122,    46, 13245,
       58239, 29505,   928, 43147, 46112,   929, 63949, 39298, 61910,  9233,
       55025, 22227],
      dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1]
Legionella_D,12,"Index([2125, 60661, 38429, 48118, 1648, 23307, 42811, 910, 50, 7838, 41, 288], dtype='int64', name='gcf_id')",[7 7 7 7 7 7 7 4 4 2 2 1]
Ottowia,42,"Index([ 2078,  5429, 14306, 37734,     0, 19229, 51230, 38074,  2954,  9956,
       57132, 16708,   228, 19892,  5985, 14250, 30504, 68088, 71729,    41,
       35638, 72721,  6201,  4877, 72458, 45274, 12851, 74355, 71042, 65080,
       55947, 19132, 18581, 49008,  5342,  6878, 38656, 63471, 38153, 37611,
       24953,  5897],
      dtype='int64', name='gcf_id')","[4 3 3 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]"
Amylibacter,28,"Index([24209, 42662, 17101,  9179,  3183,  3212, 19070, 74326, 23307, 56935,
           0,    58, 49907,  5706,  9479, 45711, 70398, 13915, 74587, 20838,
       37846, 13630, 52647, 16124, 47846, 61486, 28615, 59114],
      dtype='int64', name='gcf_id')","[14 14  4  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1]"
Stomatobaculum,17,"Index([15904,  6917, 71568, 18846,     0, 40548,   145, 31219, 30225,  7920,
       26841, 10407, 72308, 68959, 72050, 72335, 71569],
      dtype='int64', name='gcf_id')",[14 12 12  6  5  2  1  1  1  1  1  1  1  1  1  1  1]
UBA9715,28,"Index([  110,   108,  8276, 30382,  7920,    29,  6763,   599,  2070,  4911,
       22539, 73836,  1412, 68635, 72374, 30072,  4329, 20267,   506,   912,
        1025,  8758,   112, 28968,  9693, 18459,    71, 75079],
      dtype='int64', name='gcf_id')",[9 9 8 4 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Aerococcus,14,"Index([34264, 22607, 33404, 13061,  2897, 26506,    80,  1476,  8025, 44898,
       27314, 43446, 31741, 14077],
      dtype='int64', name='gcf_id')",[39  4  4  3  2  2  1  1  1  1  1  1  1  1]
UBA5394,13,"Index([31558, 15999, 10981, 21788, 24342,  6917,  7407, 31219, 16894,     0,
        5297, 68872,   137],
      dtype='int64', name='gcf_id')",[31  9  7  3  3  2  1  1  1  1  1  1  1]
Dakarella,15,"Index([56301, 53037, 67159,  6901, 48958, 60259,    56, 57885, 44365, 10867,
       73432,    35, 75117, 61137, 54158],
      dtype='int64', name='gcf_id')",[18 13 10  6  2  2  2  1  1  1  1  1  1  1  1]
NK4A144,39,"Index([    0, 24030, 16349, 30225,   110,  4911, 31356, 18584, 10321,  1414,
       17515, 72272, 44233, 10263,  9589,  6917, 21999, 11047,  1418,  9947,
       30535, 48380,  5175, 17697, 28726, 17784, 42000, 50261, 29889, 16466,
       20956, 22286, 43484, 31226, 18195, 29500, 42202, 27481, 68707],
      dtype='int64', name='gcf_id')","[7 5 4 4 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1]"
Sphingomonas_F,51,"Index([37083,  3480, 22848,  7774, 22953,  8877, 12371, 67989, 67796,  5564,
       74222, 33595, 69536,     0, 73295, 31844, 71578, 73428, 67687, 67939,
        3427, 68181, 69090, 73338, 68706, 72317, 67672, 73463, 31825, 52237,
          41, 43289, 33845, 30837, 35585, 33078, 14502, 14654, 29873, 17338,
       21242, 74784, 32739, 37907, 11322, 17413,  2049, 44473, 29818, 21380,
       72141],
      dtype='int64', name='gcf_id')","[4 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
Kushneria,18,"Index([31319, 13635, 32524, 40111, 57932, 28393, 14157, 57860,  7030, 61276,
       15756, 54158, 14708, 13113, 34975, 14689,  6666, 10279],
      dtype='int64', name='gcf_id')",[10 10  7  6  6  5  3  3  2  1  1  1  1  1  1  1  1  1]
Haliea,12,"Index([4200, 21431, 16186, 20463, 72352, 20794, 42149, 47206, 232, 26130,
       41980, 73118],
      dtype='int64', name='gcf_id')",[17 14 13  6  3  2  1  1  1  1  1  1]
CAG-495,14,"Index([23075,  3922, 12123, 18395,  2805,  9956, 31184,  6188,  6740, 14250,
       21851, 21374, 72543, 72441],
      dtype='int64', name='gcf_id')",[32  5  4  4  3  3  2  2  1  1  1  1  1  1]
UBA8262,38,"Index([ 9257,     0, 51502, 52237, 40513, 69078, 24921, 74171, 23668, 37278,
       54340, 35238, 36850, 42607, 55547, 53637, 15756, 72549, 25953, 68968,
       10380, 41754, 57228, 68562, 21665, 40566, 67830, 68765, 14250,  1429,
       12918, 49265, 50826, 38038, 21928, 25849,  1511, 71551],
      dtype='int64', name='gcf_id')","[6 4 3 3 3 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"
Granulicella_A,40,"Index([37516, 33019, 48688, 17957, 32048,    41, 40866,   857, 50542, 29818,
       41184, 74696, 44193, 35070, 51766, 24859, 45359, 12654, 43518, 19432,
       67226, 31001,  1429, 19433, 49394,  6715, 60899, 47041, 48464, 18459,
       31838, 40436,  3876, 40258, 43130, 57327, 18259, 13643, 34832, 70303],
      dtype='int64', name='gcf_id')","[9 6 5 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1]"
Bdellovibrio,24,"Index([ 2237, 31842,  3923, 74612, 74358, 28822, 58708,  6831, 10955, 61900,
       40571, 27955, 41766, 32224, 43349, 43987, 24982, 24723,  2619, 33167,
       71353, 66866, 69617,   230],
      dtype='int64', name='gcf_id')",[9 8 7 4 3 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1]
Draconibacterium,22,"Index([16799,  2314, 33694, 73670, 71737, 25694,   148, 15482, 70899, 73038,
       10171, 25181,  2612,  3872, 20854, 73431, 70877, 71932,    76, 11123,
        6804,    41],
      dtype='int64', name='gcf_id')",[10  8  6  6  5  3  3  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1]
Prochlorococcus_B,10,"Index([13062, 14564, 1177, 20227, 35038, 34203, 195, 9532, 19501, 71], dtype='int64', name='gcf_id')",[14 11  9  9  6  5  2  2  1  1]
Thiobacillus,22,"Index([51021, 34624, 10279,  4881,  1917, 62854,   260, 42813, 66670, 36562,
       67991, 21847, 42385, 71647, 51230, 32939, 22284, 60430, 10300, 62076,
       15637, 23682],
      dtype='int64', name='gcf_id')",[11 10  5  5  4  3  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1]
Sedimentibacter,10,"Index([20934, 1887, 71130, 6694, 12300, 6917, 33581, 71358, 75015, 11801], dtype='int64', name='gcf_id')",[19 13  9  6  6  3  1  1  1  1]
UBA1691,11,"Index([0, 72562, 66631, 16537, 6917, 50543, 27946, 68463, 60022, 29011, 7407], dtype='int64', name='gcf_id')",[16 11  8  7  5  3  3  3  2  1  1]
Granulibacter,6,"Index([2237, 55635, 43112, 32728, 37727, 43348], dtype='int64', name='gcf_id')",[10 10 10 10 10 10]
Peptoniphilus_A,22,"Index([20934,   574, 22588, 11801, 11927, 13820, 38098, 40715,  1462, 35502,
       72589,    60, 47102,  4147,  9920, 40712, 13621,  6917, 12572,  7126,
       27314, 34608],
      dtype='int64', name='gcf_id')",[24  5  5  3  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1]
UBA9464,24,"Index([11280,  7480,  6281, 45063, 16157, 70301,  1403,  9665,  3915,  3273,
        3966, 72097, 18163,   857,  3684, 18041, 14102, 50542, 26460, 72190,
       66753, 60755, 73093,  2078],
      dtype='int64', name='gcf_id')",[13  8  8  4  4  3  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Cyclobacterium,21,"Index([33415,  6290, 55915, 36457, 38503, 19844, 17004,   148, 17630, 24069,
       58900, 63481, 45782, 18226, 34276, 40714, 27121, 73383, 15756, 31825,
        9257],
      dtype='int64', name='gcf_id')",[14  7  7  6  5  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1]
Salegentibacter,8,"Index([38657, 57024, 60147, 58335, 4783, 25054, 62034, 31526], dtype='int64', name='gcf_id')",[20 18 16  2  1  1  1  1]
Rheinheimera,30,"Index([36679,   220, 63059, 36324, 69585, 18782, 74933, 74135, 30825,  5086,
        1958, 46601,  9814, 52493, 73185, 69751, 55267, 25022,   999,  4129,
       29431,  8103,  6603,  6992,  6118,  5756, 38259,  2627, 62533, 74060],
      dtype='int64', name='gcf_id')",[5 5 5 4 3 3 3 3 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
UBA1711,17,"Index([61360, 40034, 62080, 40157, 36178, 58499, 25653, 49630, 36810, 28385,
        8907, 57198, 36333,  2456, 58585, 50722, 54206],
      dtype='int64', name='gcf_id')",[15  9  6  6  4  3  3  2  2  2  1  1  1  1  1  1  1]
RUG563,24,"Index([    0,  8276,  9257, 25543,  3860, 18994, 23376, 40247, 53211, 10023,
       30503,   137, 31115,  1007, 20375, 15999, 18035, 16894, 16403, 28625,
       30225, 32629, 23148, 15033],
      dtype='int64', name='gcf_id')",[14  9  5  3  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1]
Chitinimonas,38,"Index([  958, 18691, 18946,  9257, 63477,  3337, 53398, 48457,  9095, 25853,
       28705, 58160, 10483,  4073, 19335, 58333,  6014, 22209, 47334, 10773,
        2237, 39122,  8776, 35753, 14529, 54341, 52516, 51017, 60079, 20724,
       39932, 12511, 49047, 53584, 25961, 61776, 15756, 48252],
      dtype='int64', name='gcf_id')","[5 4 3 3 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"
MedAcidi-G3,5,"Index([42573, 33639, 25196, 0, 14886], dtype='int64', name='gcf_id')",[31 25  1  1  1]
DTU024,21,"Index([    0, 69409, 41036,  8871, 31753, 31115, 71772,  6128, 18040,  5297,
         137, 72381, 34972,  6917, 36085, 20511, 35693, 18035,  9257, 29032,
       30189],
      dtype='int64', name='gcf_id')",[19  7  6  4  3  3  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1]
Mitsuaria,29,"Index([37161, 26066, 43027,     0,   442,  2763, 11195, 14250, 45754,  5823,
        4842,    41, 14306, 10279,   386, 72244,  9257, 33403, 66832, 48958,
        4783, 44986, 16189,   797,     1, 26761,  3249, 56332, 60888],
      dtype='int64', name='gcf_id')",[6 5 5 5 4 4 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Bergeriella,21,"Index([16289, 27914,   221, 13205, 32214, 25100,  8309, 57733,  4679,  4667,
       21712,   823, 54620,     1,    41, 32738, 48958,  8967, 14040,  9956,
       61510],
      dtype='int64', name='gcf_id')",[11  9  5  4  3  3  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1]
Denitrobacterium,10,"Index([46773, 9559, 71100, 40548, 68650, 35583, 54945, 747, 30225, 10429], dtype='int64', name='gcf_id')",[16 12 10 10  3  2  2  2  1  1]
UBA954,22,"Index([32927, 29048, 12851, 33653, 15471, 69453, 19903, 27748, 17603, 20696,
       22318, 70807, 22114, 12796, 22396, 26094, 14306, 22658,  8871, 15637,
       70492,  9956],
      dtype='int64', name='gcf_id')",[9 8 5 4 4 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1]
Porphyrobacter_A,31,"Index([29734, 14654, 40091,  8877, 72425,     0, 68426, 69896, 66982, 69844,
       51298, 48220, 68468, 70885, 67881, 37611, 69945, 67481,  6982,   290,
       38304, 31357, 39163, 33166, 21694, 14553,  4082, 22817,  1511, 31013,
       69673],
      dtype='int64', name='gcf_id')","[10  5  5  3  3  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]"
Acetatifactor,18,"Index([19194, 29593,  6917, 12145,  9865, 36043, 19109, 16349, 16601, 13342,
        6017, 36356,  4994,  4147,  7209, 13275, 60749,   137],
      dtype='int64', name='gcf_id')",[11 11  7  6  6  3  2  2  2  1  1  1  1  1  1  1  1  1]
UBA11740,30,"Index([67436, 15756,  8670, 37542, 73158, 44888, 58504, 66922, 70342,  9257,
        1418, 46133, 68403, 72491, 69319, 66935, 68691, 75063, 45451, 69205,
       45359, 16189, 52854, 72292,    63, 20639, 25484,  4227, 69961, 69450],
      dtype='int64', name='gcf_id')",[8 7 5 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
