Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Paenisporosarcina_A,17,"Index([ 8865,  2906, 34367, 16202, 31063, 15785, 39984, 31996, 19346, 26881,
       43529,   984, 28879,  9981, 25565, 19510,  6812],
      dtype='int64', name='gcf_id')",[5 4 4 2 2 2 2 1 1 1 1 1 1 1 1 1 1]
Xenophilus,17,"Index([41201, 38899, 12257, 35186,  1010, 19140, 33091,  2055,  4012, 33971,
       24873,  1387, 19470, 36995, 27878, 16482, 33305],
      dtype='int64', name='gcf_id')",[3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Caldicellulosiruptor,17,"Index([10728,   990,   719,  1395,  8709,  2920,     7,  3137,   710,  1987,
        7743,  8436,  4931, 13240,  1246,  9331,  5492],
      dtype='int64', name='gcf_id')",[35 29 25 25 24 23 23  4  3  2  2  2  1  1  1  1  1]
Anabaenopsis,17,"Index([  615, 14673, 10017,  4372, 32054, 44818, 13646, 31733,    23, 45199,
       30189, 10537, 25652,  1444, 45496,  8984,  2858],
      dtype='int64', name='gcf_id')",[3 3 3 3 3 3 3 3 2 2 2 2 2 1 1 1 1]
Rhodoblastus,17,"Index([17042, 14504, 36983,  1143, 15231, 22138,  8564, 38477, 20231,  3387,
       22505, 20734, 20735, 15777, 42988, 29085,   586],
      dtype='int64', name='gcf_id')",[5 4 4 4 4 4 3 1 1 1 1 1 1 1 1 1 1]
Carnobacterium,17,"Index([30319, 20883,  3475,  1418, 10033,  2607, 25850,    28,   985, 25084,
       27956, 28509,    37, 20637,  9671,  2019, 42639],
      dtype='int64', name='gcf_id')",[41 31 21 20 13 10  9  7  3  3  2  1  1  1  1  1  1]
Blautia,17,"Index([16129, 29505, 32297,  8617,  1040, 42889, 35650, 29544,  9525,  5428,
       13370,  8415, 12857,  4931,  5328, 26312,  2052],
      dtype='int64', name='gcf_id')",[18 17 15 14  8  4  2  2  2  2  2  2  2  1  1  1  1]
Aminobacter,17,"Index([21450,  6467,   979, 29980,  1695,  5703, 41249,  2005,   215, 14624,
       24741,  1228, 19151, 12534,  9775, 20878,  1434],
      dtype='int64', name='gcf_id')",[9 9 7 5 4 3 3 3 2 2 2 1 1 1 1 1 1]
Oribacterium,17,"Index([26050,  3371, 16442, 11816, 23947, 22090, 13425, 42084, 34414, 32338,
       10675,  8407, 12728, 23458, 27645, 12224, 18277],
      dtype='int64', name='gcf_id')",[6 4 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1]
Chania,17,"Index([26394,  9430,  7025, 30503, 39568, 12007,   277, 28330, 41704,  3148,
       33134,  3450,  4953, 45274,  3443, 22951,    46],
      dtype='int64', name='gcf_id')",[6 6 6 3 3 2 2 2 2 2 2 2 2 2 2 2 1]
Chryseobacterium_B,17,"Index([41593,  6847,  1012, 17228,   283, 13617, 15755, 42305, 11742, 42167,
       15310, 11364,  6009, 17295,  1773, 13835, 14265],
      dtype='int64', name='gcf_id')",[10  8  3  2  2  1  1  1  1  1  1  1  1  1  1  1  1]
Anaerocolumna,17,"Index([ 8617, 28343, 11115, 32969, 41875, 28224,  2525, 19047, 40454, 26993,
        5492,   719,    58,  1319, 42889, 25051, 41900],
      dtype='int64', name='gcf_id')",[4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Celeribacter,17,"Index([ 2662, 18910, 15683, 14489,  4080,   413,  9140,  4257, 13761, 31430,
       28183, 23016, 21784, 26421, 10144, 28869, 34913],
      dtype='int64', name='gcf_id')",[10  9  5  5  4  4  3  3  2  2  2  1  1  1  1  1  1]
Gemmata,17,"Index([19923,  6218, 10323, 40043, 43143, 27983, 18110, 10322, 17066,   753,
       25474, 38482, 29019, 21509,  7123,  6639,  5641],
      dtype='int64', name='gcf_id')",[6 6 6 6 6 4 4 4 4 2 2 2 2 2 2 2 1]
Actinotalea,17,"Index([33024, 25150, 20529, 10759, 30835, 36874, 29463, 24883, 20022,  6227,
        1876, 15612, 30323, 20770,   505, 13026, 22911],
      dtype='int64', name='gcf_id')",[5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Magnetospirillum_A,17,"Index([16927, 39763, 32903, 21721, 39442, 25025, 32554, 27714, 18680, 42889,
       39568, 26119, 10118, 43277, 43021, 16662, 41922],
      dtype='int64', name='gcf_id')",[8 6 6 3 2 1 1 1 1 1 1 1 1 1 1 1 1]
Litoreibacter,17,"Index([14489, 36074, 18017, 21756, 29228, 17042, 41249,   634, 13012,    40,
        3855, 32860, 26276,  5166,  1420,  6589, 37836],
      dtype='int64', name='gcf_id')",[8 3 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1]
Dolichospermum,17,"Index([44818, 41322,    49, 40869, 29850, 12068, 39517,  4266,  8984, 24785,
       21095, 21693, 25094,  3610,  2052, 37317,  8364],
      dtype='int64', name='gcf_id')",[3 3 3 3 3 3 3 2 2 2 2 2 1 1 1 1 1]
Lactobacillus_K,17,"Index([  716, 33551, 30694,  4096,   937, 14277,  1668, 30306, 17699,    90,
       23180,  1580, 27998,  2297,  3443,   778,  1925],
      dtype='int64', name='gcf_id')",[9 9 5 4 3 3 2 2 2 2 2 1 1 1 1 1 1]
Cutibacterium,17,"Index([  514, 19943,  1089,  2120, 40076,  2297,   512,    25,  2278, 18025,
        2237, 42889,  2014,  3563, 41325,  1688,  6220],
      dtype='int64', name='gcf_id')",[223 221  48  39  34  28   6   6   4   4   4   2   2   2   2   1   1]
Salipaludibacillus,17,"Index([13492,  8571, 32703, 35574,  6081, 15532,  6200, 35877, 11928, 16776,
       29401, 39001, 21164, 29035, 18688, 27737, 22516],
      dtype='int64', name='gcf_id')",[5 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1]
Amylibacter_A,17,"Index([18017, 31446,  2291, 33767,  3173, 27888,  5113,  7656,  9890,  4403,
       22953, 34331, 25775, 40807, 13381,   389,  2290],
      dtype='int64', name='gcf_id')",[3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Rummeliibacillus,17,"Index([10260, 28879, 22397, 34367, 18639, 37725, 33779, 40916,  8278,  3547,
       11531, 10973, 26615, 19510,  6589, 33375,    59],
      dtype='int64', name='gcf_id')",[8 4 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1]
Polynucleobacter,17,"Index([10249, 14066,  6770, 22963, 11004, 21014, 21907, 24372,  9516, 27893,
       17697, 25161, 39845,  4287, 38694, 38508, 12749],
      dtype='int64', name='gcf_id')",[38 12  8  2  2  2  2  2  1  1  1  1  1  1  1  1  1]
Desulfovibrio_F,17,"Index([   54,  2091,  1654,  8788, 10785,   906, 25008,   667, 15020,  2628,
        2668,  3354, 42443, 19680,  4046, 42031,  7052],
      dtype='int64', name='gcf_id')",[7 6 5 4 2 2 2 2 2 1 1 1 1 1 1 1 1]
Roseomonas_A,17,"Index([27641, 28778, 46099, 42685, 43193,  3364,  8380, 29711, 29231, 18092,
       24287, 29384, 25936, 21307, 21950, 45070, 46414],
      dtype='int64', name='gcf_id')",[4 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1]
Paramesorhizobium,17,"Index([ 2406, 39185,  3148,  8316, 13655,  2521,  5088,  4652,   283,  6640,
        1653,  6036,  2405, 37645,  5463,  3306,  4134],
      dtype='int64', name='gcf_id')",[4 4 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1]
Luteipulveratus,17,"Index([32102, 15731, 17995, 10196,  6499, 20502,  5198,  9595,  6615, 22523,
       45632,  4535, 28574, 15993, 35197,  2027, 27581],
      dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Microcoleus,17,"Index([11489, 35471,  6836, 23648, 32877,  1708,  7635, 10128, 40223, 27061,
       31578, 20699, 41233,  8977, 35171, 31870,  3610],
      dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Mycolicibacillus,17,"Index([16846,  5189, 30728, 39769, 41023, 30328, 45619, 45845,  6437, 40575,
       31831, 27772, 23510, 41791, 42354, 38565, 39464],
      dtype='int64', name='gcf_id')",[5 5 5 5 4 4 3 2 2 1 1 1 1 1 1 1 1]
Niabella,17,"Index([38468, 41593, 41913, 39861, 22609, 42428,  7861, 39845, 38304,  1985,
       17240, 28506, 42443, 41822,   933, 22694,  3025],
      dtype='int64', name='gcf_id')",[4 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Sphningosinicella,17,"Index([13655,  4306, 32787, 25792, 20805, 30332, 22888, 38866,  6862, 31280,
       11072, 30731, 11071,  5098, 20820,  6287, 21519],
      dtype='int64', name='gcf_id')",[5 3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Sinomonas,17,"Index([29761, 20022, 27465, 26725, 15570, 21884, 24837, 13704,  1040, 25908,
        5182, 39161,  3354,  3467,  7974, 20051,  8778],
      dtype='int64', name='gcf_id')",[7 6 6 4 3 2 2 2 1 1 1 1 1 1 1 1 1]
Clostridium_K,17,"Index([12970,     8, 37873, 28134, 34612, 10959,  2376, 32140, 36861, 25313,
        8617,  1873, 42414,   710, 20576, 43807,  1874],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Pseudogulbenkiania,16,"Index([35170, 37372, 42832, 28220,  2348, 21210,  7654, 37418,  9818,  3029,
       20036, 15259, 39568, 22183, 15848,  2906],
      dtype='int64', name='gcf_id')",[4 3 3 3 3 3 3 2 1 1 1 1 1 1 1 1]
RCC1774,16,"Index([   54, 44087,    23, 11277,  6084,  3904,  6836,  2473, 44686, 10008,
        4631,  5892, 34215, 46105, 41811, 40701],
      dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
V5-8f,16,"Index([22397, 26686, 26119, 11717,  6646,  5001, 22838, 21393, 24450, 23579,
       21052,  2906, 19631, 20637, 14589, 12979],
      dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Laceyella,16,"Index([23448,  5182, 19963, 40668, 24052, 29290, 36004, 18773, 12763,  2159,
       43071, 12007, 12564, 19510,  5047, 38352],
      dtype='int64', name='gcf_id')",[5 5 5 4 4 4 3 3 3 2 2 2 1 1 1 1]
Domibacillus,16,"Index([34638,  1476,  5182, 11549, 12968,  8925,  6864, 19631, 19510, 22093,
          28,  1876, 12979, 13492, 30229,  9423],
      dtype='int64', name='gcf_id')",[11  8  5  4  4  3  3  2  2  1  1  1  1  1  1  1]
Desulfovibrio_H,16,"Index([ 7232, 46255, 15898, 30722, 23122, 39633,   952,  3320, 42736, 26124,
         258,  6426,   870, 31715, 32205, 42443],
      dtype='int64', name='gcf_id')",[7 6 3 2 2 2 1 1 1 1 1 1 1 1 1 1]
Halobacillus_A,16,"Index([34103, 27223,  9423, 13492,  7339, 14641, 33035,   732, 20832,  5040,
       34488,  6200,  5147, 25443, 33627,  5402],
      dtype='int64', name='gcf_id')",[4 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1]
Leclercia,16,"Index([ 7025, 14788, 40982, 28990, 28818, 11004, 27275, 30178, 41704,  3563,
       19834, 10008, 25774, 39568, 38973, 34051],
      dtype='int64', name='gcf_id')",[43 34 31 22 12  8  6  5  5  2  2  2  1  1  1  1]
Agrococcus,16,"Index([26044, 27350, 20022, 13114, 23272, 26822, 26104, 34767, 29867, 31646,
       44309, 39782, 15570,  1079, 13845, 19321],
      dtype='int64', name='gcf_id')",[8 8 7 5 3 3 3 2 2 1 1 1 1 1 1 1]
Paenibacillus_K,16,"Index([21011, 39657, 13283, 17094, 36595, 24359,  7489, 24480,  3030, 12007,
       11246,  8131, 14929, 38167, 34925, 45234],
      dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
STC3,16,"Index([ 6467, 13655, 31548,  1833,  1896, 43340,   213, 17042, 42827,  5322,
       21702,  9225,   215,  4772, 33358,  1073],
      dtype='int64', name='gcf_id')",[5 5 4 4 4 3 2 1 1 1 1 1 1 1 1 1]
Paludibacterium,16,"Index([21734,  9818, 35759, 36622, 25366, 37930, 10570, 34398, 42832,   604,
       18636, 32564,   321, 21716,  1653, 23568],
      dtype='int64', name='gcf_id')",[4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Pleomorphomonas,16,"Index([11397, 28880,  3602,   215,    36,   415, 28928,    40, 35240, 10114,
       23042,  6467,   283, 41678, 34331,  3306],
      dtype='int64', name='gcf_id')",[6 6 5 2 2 1 1 1 1 1 1 1 1 1 1 1]
Neisseria_D,16,"Index([15258,  4979,   283,  1684, 41495, 37665,  7423, 40370, 41922, 17573,
       39095, 10867, 41291, 32168, 14517, 45050],
      dtype='int64', name='gcf_id')",[22 21 19 16 13  5  3  3  2  2  2  1  1  1  1  1]
Gluconobacter,16,"Index([29085,  4467, 18810, 41718, 42123, 13009, 34331, 35240,  1012, 19842,
        6086,  6248, 29213, 41795, 21250,  1192],
      dtype='int64', name='gcf_id')",[46 17 11  7  6  6  6  4  2  2  1  1  1  1  1  1]
Kineococcus,16,"Index([28785, 23871, 18795, 13655, 39244, 37868, 28287, 11840, 34067, 18459,
       42779,   945, 35455, 36473, 32784, 35174],
      dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Calothrix_A,16,"Index([12007, 40113,   471,  1069,    23, 26765, 41322, 26147, 10122, 40515,
       13646,   235, 42353, 18025, 26736, 40807],
      dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Clostridioides,16,"Index([   89, 31114,    29, 28074,   997, 19958,   826, 43685, 19808,  6213,
        6069, 36138, 12462, 14833, 15563,  9381],
      dtype='int64', name='gcf_id')","[1855 1737  133   68   50    5    5    4    3    3    2    2    1    1
    1    1]"
Acetivibrio,16,"Index([43634, 10715,   710,  6528, 46902, 40942,  8735, 44258, 41155, 44781,
       37971, 28930,  1793, 41431,  5050, 40257],
      dtype='int64', name='gcf_id')",[5 4 4 3 2 1 1 1 1 1 1 1 1 1 1 1]
Roseobacter,16,"Index([ 3814, 17932,  3769, 14489, 25888, 33809, 27444,    40,  1160, 18438,
         413, 16532, 15892, 27054,  4503,  1879],
      dtype='int64', name='gcf_id')",[5 4 4 4 4 3 1 1 1 1 1 1 1 1 1 1]
Skermania,16,"Index([ 3610, 27623, 34170, 24033, 39969,  3637,  4024, 15980, 30991, 43943,
       12007, 12366, 36785, 32938, 18207, 23708],
      dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Meiothermus_A,16,"Index([ 3475,  4742, 31462, 20840, 30416, 30591, 15644, 28884, 10074, 16991,
       30788,  6151,  2120,  2891, 15827, 19510],
      dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Cecembia,16,"Index([20793, 37997, 19402, 20506,  3057,  4035,    35,  2225, 15369,  3667,
         708,  3354, 44844, 28015,  1519, 15861],
      dtype='int64', name='gcf_id')",[4 4 3 2 1 1 1 1 1 1 1 1 1 1 1 1]
Viridibacillus,16,"Index([10260, 36466,  7042, 34493, 14694, 25262,  9863,  2891, 34088,    28,
       27555, 34367, 33080, 35440,  4996, 28870],
      dtype='int64', name='gcf_id')",[6 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Lactobacillus_D,16,"Index([31960,    90,    43,  2607,   716, 31096,  1122,     8,  2526, 10759,
         726,  6354,  3475,   794, 10074, 27752],
      dtype='int64', name='gcf_id')",[37  7  4  4  3  2  2  2  2  2  2  1  1  1  1  1]
Methylophaga,16,"Index([21506, 19926,  2973,  1876, 15528, 19376,  5088,  8813, 26990,  9818,
         433, 37469,  2986, 16246, 37867, 35425],
      dtype='int64', name='gcf_id')",[8 7 7 4 3 3 1 1 1 1 1 1 1 1 1 1]
Conexibacter_A,16,"Index([20186,  4231, 24669, 22397,   830, 29361, 27623, 23717,  1456, 33680,
       32786, 37400, 17605,  7181, 45162, 31958],
      dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Salinibacterium,16,"Index([33840, 26393, 26461, 13026, 31332, 26107,  1572, 31743, 37118, 27221,
       15293, 15570, 25086,  4916, 17289, 18123],
      dtype='int64', name='gcf_id')",[5 5 4 3 3 2 2 1 1 1 1 1 1 1 1 1]
Rhodosalinus,16,"Index([41286, 14612,   298, 21427,  6667, 34750, 17042, 41249, 11270, 33182,
       31334, 35243, 10298, 15393, 21182, 21682],
      dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Hydrococcus,16,"Index([40113, 40298,  8954, 41600,  2052, 43465, 34579,  2669, 24181, 18465,
       42270,  8984,  7716, 42274,  6836, 40575],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1]
Muricauda,16,"Index([ 1021, 14029,  2594, 45978, 44982, 31143,  9023, 40902, 29116, 18274,
        2958,  9519, 16578, 15156, 41216, 31971],
      dtype='int64', name='gcf_id')",[29 27  3  2  2  2  1  1  1  1  1  1  1  1  1  1]
Comamonas_B,16,"Index([23864, 12140, 22779, 34273, 28368, 16324, 12257, 28263, 45104,  5182,
       23150, 39778, 20141, 43130, 11277, 36348],
      dtype='int64', name='gcf_id')",[41 38 38 36  3  3  3  3  2  2  2  1  1  1  1  1]
Planctomicrobium,16,"Index([ 7768,  6639, 15886,  3174, 27579, 29417, 11161, 21085, 40889,  1012,
        5752, 16366,  4194, 45121, 18778,  5753],
      dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Enterovibrio_B,16,"Index([20287, 38859, 23988,  1788, 30195, 45079, 21620,  6823,  4193, 40644,
       41325, 17799,   322,   212, 12007,  1653],
      dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Frigoribacterium,16,"Index([38101, 17119,  1653, 22861,  2960,   542,  3528, 15815, 26334,   505,
       11587, 15570, 13688, 17282,  4761, 30110],
      dtype='int64', name='gcf_id')",[20 19 12  7  5  3  2  2  2  1  1  1  1  1  1  1]
Patulibacter,16,"Index([18773, 28281, 33259, 20895, 22805, 19736, 27609, 37689, 33315, 10008,
       36517, 28027, 31163,  7030, 19749, 39153],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Fibrobacter,16,"Index([41922, 19582,  7352, 12029,  6761, 33232, 16570,  8331, 18557,   984,
       18055, 10766,  9694, 42545, 42054, 41291],
      dtype='int64', name='gcf_id')",[19 15 13 10  6  4  3  3  2  2  2  1  1  1  1  1]
Nostoc_B,16,"Index([46113,   615, 24084,  9479,  1889, 11069, 44511,  3452,    59, 45496,
          23,  1040, 30799, 37528, 13646, 21522],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Tamilnaduibacter,16,"Index([30028,  1779, 20231,    96, 21734,  1653, 22639,  2139, 16519, 29057,
       10082,  3683,  5332, 12007,  1861,  5182],
      dtype='int64', name='gcf_id')",[8 5 5 4 3 3 2 2 2 1 1 1 1 1 1 1]
Porphyrobacter_A,16,"Index([21711, 29536, 14624, 35632, 38542, 22718,  1073,  4306,  9315,  4019,
       10149, 24394, 28875,  5322, 28250,   403],
      dtype='int64', name='gcf_id')",[9 4 3 2 2 1 1 1 1 1 1 1 1 1 1 1]
Rhodobacter,16,"Index([ 2662, 10298, 27444, 17042, 19773,    36,  3354,   283, 28467, 11420,
       11111, 14801, 19150,  7973, 21672,  3359],
      dtype='int64', name='gcf_id')",[14 10 10  8  6  4  3  3  2  1  1  1  1  1  1  1]
Caedibacter,16,"Index([41291, 30509,  2006, 16059,  7440, 40223, 15891,  5746, 44741, 36593,
       13141,  2345,  1823,  3610, 13746, 10008],
      dtype='int64', name='gcf_id')",[5 4 4 2 2 2 2 1 1 1 1 1 1 1 1 1]
Kushneria,16,"Index([19779, 13468,  9896, 41861, 29553, 20649, 39762,  4720, 43305, 11055,
       10008,  6499, 25714, 10242,  1653,  5182],
      dtype='int64', name='gcf_id')",[10 10 10  8  6  5  2  2  1  1  1  1  1  1  1  1]
Psychrobacter,16,"Index([20231,  5179, 36947,  2906, 29125, 24354, 30351,  4221, 21734, 31990,
        8687,  2275,  9682,   435, 40974, 17945],
      dtype='int64', name='gcf_id')",[49 13 10  7  2  2  1  1  1  1  1  1  1  1  1  1]
Williamsia_A,16,"Index([39605, 40154, 35677,  8119, 39902, 38818, 24033, 40402, 39769, 36884,
       13259, 43253, 36515,  1705, 41237, 25548],
      dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1]
Bdellovibrio,16,"Index([ 2139,  2681, 31103, 21005, 20301, 30774,  5671, 17042,   310, 31950,
        4586, 17506, 17964, 44898, 17754, 42443],
      dtype='int64', name='gcf_id')",[9 6 4 3 3 2 2 1 1 1 1 1 1 1 1 1]
Balneatrix,16,"Index([13655, 34397, 27914,  3623, 12184, 15312, 18932,  5088, 29988,  1695,
       23510, 40056,   604, 41922, 41678, 12007],
      dtype='int64', name='gcf_id')",[3 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Loktanella,16,"Index([35070, 14489, 13360, 25201,  2662, 37602, 25198, 18017, 41249, 10144,
          36, 41946, 11004,  8490,   331, 16675],
      dtype='int64', name='gcf_id')",[3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1]
Streptacidiphilus_A,16,"Index([ 6297,   177, 11703,  7610,  9039,  7599,  1342, 11704,   629, 46028,
       24541, 32610,   947, 15209,  9423, 20895],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Aestuariivita,16,"Index([16230, 41249, 10118, 16532,  1121, 17042, 32847, 33182, 27745, 10571,
       17724,   413, 32203, 37736, 14489,  2139],
      dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Paenibacillus_I,16,"Index([22167, 12007,  2159, 15883,  6375,  4390, 45508,   984, 30470, 32650,
       22785, 33285,  2027, 22520, 28142, 19570],
      dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Cyanothece_A,16,"Index([  984,  6836, 36486, 44026,  7966, 11167, 10949, 27976, 17865, 13532,
        6086, 44323, 37580, 10008, 39516,  4747],
      dtype='int64', name='gcf_id')",[4 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1]
XJSP,16,"Index([32399, 41249, 27444, 16550, 24297,  4087,  2043,   274,   284, 13724,
        4750,   845, 10144, 11004, 11112,   352],
      dtype='int64', name='gcf_id')",[6 6 6 5 3 3 3 1 1 1 1 1 1 1 1 1]
Uliginosibacterium,16,"Index([46373, 28869, 43238, 18497, 18692,  9951,   984, 30390, 39054, 44058,
       11111,  4162, 37902, 42832,    36, 36713],
      dtype='int64', name='gcf_id')",[3 3 3 3 3 2 1 1 1 1 1 1 1 1 1 1]
Polaribacter,16,"Index([43961, 24995, 26299,  9841, 18457, 27432, 21400, 44055, 39835,  1392,
        6847, 29116,  2135, 39474, 13211, 12102],
      dtype='int64', name='gcf_id')",[27 14 11  8  8  2  2  2  1  1  1  1  1  1  1  1]
Oceanicaulis,16,"Index([13655,  9862, 22252, 32531,  5995,  1843,  3501, 19801,    36,  1325,
       10074,   337,  9291, 25835, 17042, 12391],
      dtype='int64', name='gcf_id')",[7 6 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Luminiphilus,16,"Index([17042,   180, 12100, 27206, 29537,  2669, 31764, 21929, 14843,  9476,
       16462, 38334, 33192,  7074,    54,  4578],
      dtype='int64', name='gcf_id')",[7 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1]
Mycoplana,15,"Index([44261, 15752,  6467,   330,  1301, 13101, 39185,   215,    36,  3489,
       24524, 13655,   217, 14254,  3306],
      dtype='int64', name='gcf_id')",[5 4 3 3 3 3 2 2 2 2 1 1 1 1 1]
Azoarcus_C,15,"Index([30104, 21201, 43646, 35656, 30301, 16163,  3617,  1203, 13655, 20231,
        3473,  2556, 31037, 38616, 23236],
      dtype='int64', name='gcf_id')",[3 3 3 2 2 2 2 2 2 2 1 1 1 1 1]
Rhodomicrobium,15,"Index([21048, 28088, 40270, 33998,  5655, 11631,  1143,  2252, 20534,    40,
       11004, 39119, 39497, 28467, 16315],
      dtype='int64', name='gcf_id')",[3 3 3 2 2 2 1 1 1 1 1 1 1 1 1]
Mannheimia,15,"Index([13721, 39283,   283,    64,  2886, 28040,   441, 41291, 22473,    36,
        3890, 30229, 32168,   204,  2429],
      dtype='int64', name='gcf_id')",[199 186 182 155  10   5   4   4   3   2   2   1   1   1   1]
Ruegeria_B,15,"Index([14371,  4063, 16230, 41249, 33182, 18171,  1093, 14489,  9106, 11284,
       14237, 16294, 41946, 21093,  3466],
      dtype='int64', name='gcf_id')",[3 3 3 3 3 2 1 1 1 1 1 1 1 1 1]
Leptospira_A,15,"Index([22289,  5228, 33515,  2032,  4070,   318,  1919,    36,  1114,  3610,
        6710,  7560, 18524,  2149, 18826],
      dtype='int64', name='gcf_id')",[68 66 52 14  4  3  2  2  2  1  1  1  1  1  1]
Prauserella_B,15,"Index([  705,  2027,  9936,  3699, 13920, 41268, 27721,  5608, 36641, 17995,
       37774, 34019, 42494, 23727,  5607],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
Proteus,15,"Index([12066,  7025,  3148, 42046, 39561,    48, 41704,  1703, 20438, 40056,
        5277,  2558, 30492,  2805, 16069],
      dtype='int64', name='gcf_id')",[262 246 240 204 169  33  22  13   7   4   2   2   2   1   1]
Henriciella,15,"Index([ 1876, 44742, 42549,  3856, 37102, 12766, 22583, 45188, 41922, 38919,
       24208, 16482, 14458,  1002, 12746],
      dtype='int64', name='gcf_id')",[8 4 3 3 2 1 1 1 1 1 1 1 1 1 1]
Octadecabacter,15,"Index([ 8217,   413,  4063, 18910, 11004, 18017,  8490, 21826,  9140, 37602,
        7040, 30776,   389, 21734, 13508],
      dtype='int64', name='gcf_id')",[5 3 2 2 2 2 1 1 1 1 1 1 1 1 1]
Nioella,15,"Index([41249,  2662, 14573, 12372, 13600, 28302,  1876, 30492, 23753, 32343,
        7040,   413, 19319, 10144, 32352],
      dtype='int64', name='gcf_id')",[4 4 3 2 2 2 2 1 1 1 1 1 1 1 1]
Eggerthella,15,"Index([17983,    62,  2052, 35189, 27567,  1417,  4580,   172,  2253, 33698,
       14905, 17446,   911, 13076, 12670],
      dtype='int64', name='gcf_id')",[47 43 40 11 10  6  4  4  3  3  3  2  1  1  1]
Aliarcobacter,15,"Index([25089, 15577, 19004, 44971,  2027,  5845,  1876, 46312, 41032, 29919,
       27707, 31746,  1708,  6980, 44622],
      dtype='int64', name='gcf_id')",[49 37 27 18 11  9  8  7  5  3  3  1  1  1  1]
Tateyamaria,15,"Index([14489, 33182, 17932,  1695, 17042, 15892,    40, 18552, 41875, 13970,
       41249,  4063, 27745, 23137, 31349],
      dtype='int64', name='gcf_id')",[4 3 3 3 2 1 1 1 1 1 1 1 1 1 1]
Brenneria_A,15,"Index([ 7025,  9430, 33156, 37612, 44568, 40893,  3610,  1053, 41365, 22623,
       38288, 29543, 28599, 21380,  2139],
      dtype='int64', name='gcf_id')",[5 4 3 2 2 2 2 2 1 1 1 1 1 1 1]
Marinobacterium_A,15,"Index([  984, 16757,    36, 43326, 26845, 23656, 23001, 25728,   500, 37413,
        6902, 37927, 18686,   432, 13029],
      dtype='int64', name='gcf_id')",[3 3 3 2 2 2 2 1 1 1 1 1 1 1 1]
