Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Grimontia,25,"Index([ 6135,  2204, 15807,  1472,  1616,  1009, 25439,  1325, 30608, 21037,
        1765, 21551,    91, 31004,  1869,  6802, 10515,  6606, 13296,  3065,
        8339, 23391, 10420,  1396,   473],
      dtype='int64', name='gcf_id')","[14 14 12  9  9  5  4  4  4  4  3  2  2  2  2  1  1  1  1  1  1  1  1  1
  1]"
Pseudoclavibacter,25,"Index([13399, 16903, 19213, 24029, 11675, 10272, 13654,  2870, 16565,  9576,
         519, 20134, 18468, 17062, 29749, 27869,  8898,  6509,  1638, 16932,
        1656, 22062, 28642,  3158,  6790],
      dtype='int64', name='gcf_id')","[18 15 15 14  7  7  6  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1]"
Asticcacaulis,25,"Index([  313,    28,    31, 10358,   419,  5229, 10792, 26070,  1740,  2101,
        5648,  3472,  5923,  4061,   289,  4946,   413, 22413,  8453, 25544,
         395,  6589,  1150,   401,  6376],
      dtype='int64', name='gcf_id')",[7 5 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Fulvimonas,25,"Index([14246, 30848, 30263, 25439,  5493, 23547, 17676, 31115, 10420,   499,
       11377, 18829,   941,  2102, 25138, 25478, 17850, 27016, 19222,    28,
       31093,   313,  6389,  3560,  1816],
      dtype='int64', name='gcf_id')",[6 5 5 4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Klebsiella_B,25,"Index([30322,  1874, 30384, 12220, 31200,    27, 25343, 23693, 22488, 31492,
       30267,  8783, 20653, 19666,   834,   395, 29944, 30407,    23,   400,
        4455,   913, 31325, 31791,  2362],
      dtype='int64', name='gcf_id')","[247 237 237 227 111  95  68  21  20  10   5   4   3   2   2   2   1   1
   1   1   1   1   1   1   1]"
Pseudomonas_D,25,"Index([10083,  2101, 22479,  2204,  4697,  3343, 26978, 10031, 30608, 16545,
       18583,  1852,   373,  7620, 22730, 14378,  5580, 21515,    28, 22899,
        6959, 16945, 28804, 27791,  6209],
      dtype='int64', name='gcf_id')","[19 16 16 14  9  9  5  5  5  4  4  3  3  2  1  1  1  1  1  1  1  1  1  1
  1]"
Undibacterium,25,"Index([   28,   947, 16644, 23590, 17971, 30937, 31567, 15953,  9693, 26384,
       10089, 29822,   672,  7799,  3659, 25378,   664, 10641, 14930,  9364,
       19617, 25906, 30608, 30407,   652],
      dtype='int64', name='gcf_id')",[6 4 4 3 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Georgenia,25,"Index([26690, 28760, 26518, 15547, 24676, 26502, 23937, 14979,  2101,  9547,
        9130, 22661, 18895, 25948,  7145, 10044,  3546, 25332, 12524, 18282,
        4559,  2204,  2630, 28608, 22110],
      dtype='int64', name='gcf_id')",[5 3 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Paenibacillus_H,25,"Index([  318,   315, 27676, 26020,   216,   882, 24167,     3,  1124, 33222,
         341,  1881, 30808, 30619, 22488,  1419,  2425,  2458,  9025, 31004,
        7186, 14919, 10420,  1816, 31842],
      dtype='int64', name='gcf_id')","[34 15 14 14 13 13 13 12 12 11 10  8  7  6  5  5  4  4  4  2  2  1  1  1
  1]"
Limnohabitans,25,"Index([14889,  9038,  9698, 21085,  2754,   933, 12511,  1140,  2440, 15217,
       15404,  3820, 20865,    28, 29783,    30,  6999,  4918, 13669,  2981,
       15797, 23457, 30636, 30937,  8502],
      dtype='int64', name='gcf_id')","[24 22  8  4  3  3  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1
  1]"
Brenneria,25,"Index([ 1874, 30407,  6135, 22497, 32248, 25343, 26218,  2010, 31669, 22488,
        7085, 24738, 31352, 20851, 14919, 17518, 29944, 33113,  7996,   219,
        4165,  1476, 15982, 26106, 25015],
      dtype='int64', name='gcf_id')",[8 7 5 5 5 4 4 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Actinomycetospora,25,"Index([24207, 30869, 28676,  5424,  1915, 11472, 30592, 22441, 26309,  9028,
       13912, 23862, 13890, 13343, 30122,  4963,   361, 28928, 22418,  5162,
       27693,  7726, 23907, 21865,   933],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Streptomyces_A,25,"Index([15154, 11611,  1895,  6534, 18765,  7011,  3799, 30791, 14964,  8220,
       21910, 32312,  2101, 30059,  3470, 22188, 32140, 32851,  9056,  1909,
       33220,  1816, 30578, 23098, 22488],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1]
Bacillus_AZ,25,"Index([11813, 11639,   566,  2529, 22514, 22970, 21698, 12237, 20528,  9433,
        1895, 11850,  1816, 10463,    30,  6528,  2204,  8655,    23, 10141,
       10172, 15921, 17343, 10511,  7178],
      dtype='int64', name='gcf_id')",[5 5 4 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
NK4A144,24,"Index([12194,  6043,  2233, 26801,  6055, 15664,   341,  7312, 22875, 27896,
       15500,  4946, 14909,  9830, 10367, 23820,    95, 16321, 16409,  8838,
       15286, 23011, 10462, 14825],
      dtype='int64', name='gcf_id')",[5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
LHW63021,24,"Index([22441,  9415,  7122, 19977,  5440, 30612,   433, 27429, 14139, 17850,
        2101,  7174, 23362, 32378, 26384, 10408,  8969,  6927, 11950, 33619,
       22427,  7905, 26292,   568],
      dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Chroococcidiopsis,24,"Index([ 1786,    10, 26016,  3728, 31298, 13156, 13995, 20611, 24561, 26739,
       28851,  4455, 17132, 32654,  3691,  2896,  7085, 31492,   234,  1396,
       17850,  1839, 17841, 14279],
      dtype='int64', name='gcf_id')",[6 6 6 6 5 5 5 5 4 3 3 3 2 2 2 2 1 1 1 1 1 1 1 1]
Trichodesmium,24,"Index([ 4106, 33048,  7085, 30937, 17418, 28487,    28, 13805,   317, 31298,
        1909,  3689,  1816,    43,  8996, 29944, 15654, 16846, 16326,  4249,
       19550, 31261,  8828,  4778],
      dtype='int64', name='gcf_id')",[3 3 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
DXL2,24,"Index([ 8450,  2101, 13741,  6858, 14678, 16413, 14531, 13546, 25833,  6334,
        5393,    23,  3639, 12908,  2085,   140,  6261, 29965,   566, 22720,
        7223,  9814, 12215,  7842],
      dtype='int64', name='gcf_id')",[4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Aphanizomenon_A,24,"Index([ 5789, 14285, 30707, 28377, 16483, 14344, 22488, 15903, 30675,  4345,
       30937, 31261, 19954, 22441,  1223, 23349, 18446,    36,  1816,  5314,
       30080,   307, 24093, 17126],
      dtype='int64', name='gcf_id')",[3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Arthrobacter_A,24,"Index([24502, 13399, 14979, 19829,  1895, 28283, 17656, 10044, 19261, 15588,
        2870, 29773,  6160,     3, 20603,   202,  2365, 20861, 29216, 22969,
       20594,  1851, 15181, 13281],
      dtype='int64', name='gcf_id')",[16 16 14  7  4  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1]
Haliangium,24,"Index([ 7506, 32784,  3264,  4329, 13563,  4505, 33526, 18379,   559, 28377,
       22523, 32783, 16621, 20352, 24213,   734,  2007, 11279, 25795,  5825,
       32816, 24776, 27626, 25934],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Mycobacterium_A,24,"Index([22441, 21950, 26384, 32945, 10420,  2101,  4960, 23194, 22586, 24615,
       30911, 27749, 16772, 30502, 21707, 11609, 27579, 31471,  6927, 10252,
       23614, 27640,  6415, 32394],
      dtype='int64', name='gcf_id')",[5 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Nesterenkonia,24,"Index([ 2204, 14979, 10569, 29117, 18252, 30329, 26272,  2176, 21772, 26230,
        2101, 22488,  2349, 27773, 26241, 10044,  8893, 25727, 15376, 19222,
        4391, 26472, 20886, 24902],
      dtype='int64', name='gcf_id')",[15  7  5  5  4  4  4  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Azoarcus_B,24,"Index([28130, 30410,  2383, 16134, 29630, 28785,   456, 19257, 12252, 12818,
       22123, 23699,  7462,  3408, 30608, 26719, 20869, 13538, 14955,    94,
        4217, 22488,  6270, 11397],
      dtype='int64', name='gcf_id')",[3 3 3 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Hyphomicrobium,24,"Index([18109, 26207, 31456, 31017,  2079, 29770,    28, 26286, 31093, 22840,
       25439,  8750,  5994, 22639, 22316, 23890,   519, 21631,    95, 28044,
       11544,  7105,  6407, 11903],
      dtype='int64', name='gcf_id')",[7 5 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Azorhizobium,24,"Index([ 1027,  1927, 11537, 26384, 14097,  5391,  1816,    28, 18815,   703,
         922,   203, 26587, 14466, 11599, 17248, 18013, 22488, 30044,    31,
       20785, 33048, 24478,    10],
      dtype='int64', name='gcf_id')",[5 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Thioclava,24,"Index([ 2204,  1456,   493, 15375, 22245, 11305, 14955, 23744,    31, 18504,
       20690, 26787,  1190,  8943,  2483,  4946, 25439, 24049, 14531,  8566,
       13636,   922,    28,  1480],
      dtype='int64', name='gcf_id')",[26 25 24 21 16 11  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Gracilibacillus,24,"Index([ 2204,  4527,  1895, 16198,  7518,   341,  1629, 18225, 25517, 19436,
        7011,   216,   710,  4643,    23, 12793, 33048, 31115,   318, 15963,
         315,  1385,   222,  2444],
      dtype='int64', name='gcf_id')",[18  3  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Halioglobus,24,"Index([  399, 30608,  2204, 21161,  9809,  4697, 11310, 22190,   389, 31193,
           0, 19450, 23298, 30248,   419, 23037,   113, 28377,   889, 11465,
       30124,  7745, 19988, 11024],
      dtype='int64', name='gcf_id')",[11  4  4  3  3  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Cronobacter,24,"Index([21464, 10031,  1874,  1472,  1895, 30322, 10045, 10791,    30,  4608,
       25343,  1607, 30407,   333,  7180,  1915,  3689,  3621, 15227,  2275,
        4386,  7085,  1816,  3681],
      dtype='int64', name='gcf_id')","[471 462 459 425  68  44  29  24  14   6   5   4   3   2   1   1   1   1
   1   1   1   1   1   1]"
Phytoactinopolyspora,24,"Index([ 4697,  4392,  1895,  8104, 33048, 12932, 14017, 22936, 33401,  2444,
       15059, 12523, 22541, 20624, 15100, 31289,  3271, 28821, 12405, 13675,
        5353, 33652, 31880, 15797],
      dtype='int64', name='gcf_id')",[6 4 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Thalassomonas,24,"Index([22488,  1816,  7085,    28,   877,  1638, 28028,    43, 16846,   216,
         341, 30682, 17850,  7745, 12671,  7726, 31492,  2362,  4571, 25370,
        7521, 10420, 14213, 10518],
      dtype='int64', name='gcf_id')",[4 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Thiomonas,24,"Index([21929, 27139, 31672, 19366, 29630, 16020, 31093,  5904, 13334, 14273,
       30608, 20136, 17572, 29520, 30044, 23150, 24491, 31115, 28304,  1816,
         621, 19187,  2311,  1939],
      dtype='int64', name='gcf_id')",[16 15 12 12  7  4  3  3  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Roseivivax,24,"Index([22992,  2204, 31017,  9970,  5907, 13279,  2817,   401, 24548,   412,
       11544, 15813, 31193,  5253,  6425,   468, 28377, 11041, 13292,  2239,
       23090, 27111, 31383,    31],
      dtype='int64', name='gcf_id')",[11 11 10  6  6  5  5  3  3  3  2  2  2  2  2  2  2  1  1  1  1  1  1  1]
Erythrobacter_B,23,"Index([15407, 26417, 27696, 18214, 15834, 13756, 10981, 15462,  1816, 21697,
       22036,  4196, 14218, 27132,  8714, 17850, 13203,  7620, 25111,  4553,
         313,  3472, 15975],
      dtype='int64', name='gcf_id')",[14 13  5  4  4  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1]
Larkinella,23,"Index([19900, 17634, 16934, 19463, 22488, 31093,  1985,  5053,  5239, 31317,
        7085, 15100,  2522,    64, 25528,  1048,  5032, 23423,  6105, 22932,
        1382, 10630,  6253],
      dtype='int64', name='gcf_id')",[9 8 8 7 6 5 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Bacillus_AF,23,"Index([11639,   710, 28377,  5809,   320,  4892, 16075, 20497, 19094,  1765,
       18079,  1926,   566, 24908, 29193, 15082,    30, 30937,  9783, 21944,
         163, 31112,   936],
      dtype='int64', name='gcf_id')",[3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Kosakonia,23,"Index([ 1874,   913, 30267, 12220,  2362, 30322, 24495, 25353, 10031, 22821,
       22946, 23693,  2529, 16098,  7085, 30407,  1472, 29531, 15022, 32349,
       25343,  3689, 13777],
      dtype='int64', name='gcf_id')",[38 38 31 13 12 12 12 11 11  9  7  5  2  2  2  1  1  1  1  1  1  1  1]
Longispora,23,"Index([13286, 10368, 25488, 31508,  2529, 33265, 30433, 23434, 22124, 32712,
        2773,   534, 24534, 33008, 22488, 30179, 16219,  1638,   881,  1204,
        5218, 31190, 17598],
      dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Sphaerimonospora,23,"Index([ 4997,  2101, 20967, 19943, 16604, 24993, 27455, 30601, 27680,  3909,
       10619, 31953,    42, 31683, 28925, 10211,  2444,  1534,  7604, 32154,
       32288, 21313, 33610],
      dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Cylindrospermum,23,"Index([30707, 18109, 14224,  3819, 31298, 24190,  5789, 33048, 29944,  9198,
       24191,  4106, 29369,  2257, 19507, 32924,  2567, 31492, 18982, 16040,
       26757, 22441, 31953],
      dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Methylobacter,23,"Index([22488,  4677, 30608,   109, 15054,  7235,  3862, 30868,   674, 18651,
        2204,  2266,  7582,  1816,  2362, 31624,    28,  8692,   270,   772,
       15002,  7085, 22644],
      dtype='int64', name='gcf_id')",[4 4 4 4 4 3 3 3 3 3 3 3 3 2 1 1 1 1 1 1 1 1 1]
Inquilinus,23,"Index([ 7085, 19826,  7073, 25852, 26384, 17355, 22441,   927,  9794,  1816,
       22656, 26403, 30589, 10420, 22192,    28, 30044, 18690, 31953,  9830,
       21886,  3273,  4455],
      dtype='int64', name='gcf_id')",[4 3 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Cellulosilyticum,23,"Index([ 2003,  4134,    64,  8655, 15797,  1837, 11795,  9120,  2458, 31004,
       15139, 33048, 33091, 27147,  5100, 22540, 23326, 31953, 32865,  5696,
       16846, 23644, 13010],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Citrobacter,23,"Index([ 1874, 19405, 21897, 30407, 22414, 23693, 12220, 30322,    28, 29944,
        6287, 10791,    27,    23, 25343,  2701, 19666,  7085,   985, 30620,
         986,   254,  1506],
      dtype='int64', name='gcf_id')","[299 191 119  90  16  15  12  10   9   8   6   6   4   4   4   2   2   2
   1   1   1   1   1]"
Lysobacter_A,23,"Index([29630,  1816,    28, 33048,  7010,  4430, 21285,   341, 28358, 10981,
         398, 23134, 13849,   401,  2102,  1839, 16114,  7085,  1998, 11814,
       22488, 28304, 31492],
      dtype='int64', name='gcf_id')",[8 8 7 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Desulfosarcina,23,"Index([28377, 30552,  1143, 30009, 10376, 11813, 18668, 27730, 30407,  4697,
       15580, 17823,    23,  2603, 16412, 32581, 31419, 30997,  6959,    10,
       19606,  2981,  4567],
      dtype='int64', name='gcf_id')",[7 4 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Nodosilinea,23,"Index([11363,  1489, 22441, 17850, 15054, 30709,  3978,  5789, 30437, 15657,
         137,  4455,  7085,   945,  3506, 21684,  5706, 16867, 11064, 21285,
          10, 14593, 31953],
      dtype='int64', name='gcf_id')",[6 5 4 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Scytonema_A,23,"Index([24398, 31492, 10903, 13597,  7843,  5759,  6443, 10793, 30707,  2440,
        7322, 20921,   256,  5789, 12178, 14245, 22488, 22441, 25187, 21133,
       31438, 19272, 26739],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Cyanothece_B,23,"Index([ 4106, 28725, 22441,  8936, 31383, 28377,  4382, 27454, 32779,  7756,
        6036, 15169,   317,   273,  3728, 29012,    10, 11555, 23385, 31261,
       25689,  1223,  5962],
      dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Erythrobacter_A,23,"Index([15407,  1627,  6052,   313,   929, 29462,  2144, 27114,  3472, 22425,
       15834,  4619, 15462,  5232,   320, 11310,  4480,   764,  4946,  7699,
       28879,  3621,   401],
      dtype='int64', name='gcf_id')",[27 10 10  3  3  3  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Porphyromonas,23,"Index([ 5125,   945,  7830, 10474,  4918, 16486, 11975, 31276, 14138,  3631,
          35, 18957,   181,  1816,  1262,  1382, 29944, 14520, 10172, 30433,
        4134, 13598, 17133],
      dtype='int64', name='gcf_id')",[34 15 13  9  7  5  3  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1]
Rubrivivax,23,"Index([ 6681, 14889,   393, 31756, 26669, 21188,   313,    28, 28032, 30608,
       27026, 23883, 28593, 12927, 27506,  4697,   366,  5580,  9008, 26719,
        7285, 28304,  2097],
      dtype='int64', name='gcf_id')",[14 12  8  8  7  7  6  4  4  3  2  2  1  1  1  1  1  1  1  1  1  1  1]
Paenibacillus_O,23,"Index([17414, 31004,  2362, 22860,    75, 13957,  1765, 27782,  6819,  2417,
         229,  2192,  6250,  6851, 16018,  6244,  6573,   538, 10172, 10195,
         566,  7085,  1385],
      dtype='int64', name='gcf_id')",[13  8  6  6  5  4  4  4  3  2  2  2  2  1  1  1  1  1  1  1  1  1  1]
Vulcanococcus,22,"Index([   10,  1197,  4879, 18652,  3303,  2480,   155,   180,  2897, 26384,
       23095,  4106,  1734,   977,   535,  5832,  2118,  1972,  2343,  6704,
         175,   374],
      dtype='int64', name='gcf_id')",[7 4 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Terracidiphilus,22,"Index([23518,  5319, 18494, 16457,   929, 27433,   519,  1049, 18547,  4451,
        7431, 18305,  8259,  4429,  6720, 33049, 20297, 23092,    75,   933,
       21179, 25977],
      dtype='int64', name='gcf_id')",[4 3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Nocardiopsis_C,22,"Index([22441, 26384,  4251, 31953,  9692, 17210,    28, 28377, 16721, 32207,
        2101,  6628, 30278,   296, 31773,  3521,  4997,  1816, 11062, 22369,
       33129, 30680],
      dtype='int64', name='gcf_id')",[8 4 4 3 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1]
Pseudodesulfovibrio,22,"Index([22369,   275, 12337, 29068, 19805,   223,  1753, 28792,  8483, 30260,
       29150,  1256, 29186,  2956, 17165,  1934, 25544, 30648, 16253, 16053,
       27538,  4679],
      dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Actinomadura_B,22,"Index([25879, 22441, 30456, 15385, 33188,  1816,   568,   433, 32394,  7174,
       22893, 11611,  6740,  1059, 22418,  2101, 21910,  7085, 15422, 33167,
       10420, 14819],
      dtype='int64', name='gcf_id')",[4 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1]
Pararheinheimera,22,"Index([  375,   664,  1765, 30937, 16604,   872,  1257, 33386,  9622, 15997,
       17478, 29177,  5942,  7085, 30608,   690, 22441, 11648, 25306,   482,
       20517,  2734],
      dtype='int64', name='gcf_id')",[6 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Komagataeibacter,22,"Index([15744,   519, 15857,   825,   562,  5152, 20081, 23152,  2417, 12027,
          31, 29630,  7191,  2944,  6608,  1842, 20188,  4455,  2605,   513,
        5007,   911],
      dtype='int64', name='gcf_id')",[54 30 23 21 18 18  8  6  5  5  5  5  4  4  3  3  3  2  2  1  1  1]
Bordetella_B,22,"Index([ 2101, 11264,  6089, 16606, 26384, 20402,    28, 27589, 30044, 30608,
        1925, 19328, 29478, 17057, 24385,  9865, 22488, 17355,  8792, 11089,
        3849, 19270],
      dtype='int64', name='gcf_id')",[5 5 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Paenibacillus_J,22,"Index([28262,  4577,   284, 32515, 29465, 17365,    33, 10474,   341, 27394,
       31004, 26453,  5522, 30904, 16884, 14798,  6891, 17850,  1816,  7367,
       18464, 33293],
      dtype='int64', name='gcf_id')",[6 5 4 4 4 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Desulfovibrio,22,"Index([32055, 31842,  3549, 26384, 23475,  7531, 30260, 31237, 30932, 31215,
       21898,    23, 32858, 16823, 30044, 14487,  8117, 22488, 15807, 27967,
       28812, 13378],
      dtype='int64', name='gcf_id')",[4 4 4 4 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1]
Arthrobacter_F,22,"Index([ 2101, 19829, 13399, 30500,  3107,  1895, 14726,  2028, 24635,  2979,
        2900, 14979,  9252, 15547, 19161, 14466, 21830,  2981,  3021,  1719,
        3862, 10044],
      dtype='int64', name='gcf_id')",[6 5 5 5 4 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1]
Raoultella,22,"Index([  913,  1874, 12220, 30322, 25343,  2355,  2051, 22414, 22936,   635,
       29120, 25445, 14919, 25439, 22488, 14531, 10791,   834, 26005, 32262,
       30407,    23],
      dtype='int64', name='gcf_id')","[175 174 173 172  69   8   7   4   3   3   2   1   1   1   1   1   1   1
   1   1   1   1]"
Thermoactinospora,22,"Index([ 1059, 12048, 16984, 17200,   194, 29546, 32853,   509, 10300, 15672,
       25056,  1534, 30578, 32477,  9213,  2244,   568, 13265, 22488, 26384,
        7665,  6288],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Propionibacterium,22,"Index([28010, 19666, 24088, 32027, 12683, 10240, 27642, 30639, 12060,  2852,
        2385, 33138, 10044,   110, 24902,  1638,  1656,  1529, 32394, 30280,
       11273, 32001],
      dtype='int64', name='gcf_id')",[5 4 4 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Legionella_A,22,"Index([15745,  1997, 32453,   373, 24528, 21024,  3046,  2275, 22488, 26152,
        4455,  6174,  1839,  7147,  1816, 25330,   393, 31065,  9576, 26887,
       21371,    43],
      dtype='int64', name='gcf_id')",[18  6  5  4  3  3  3  3  3  3  3  2  1  1  1  1  1  1  1  1  1  1]
Tumebacillus,22,"Index([   75,  3768, 32558, 15287, 32514, 30433, 31004, 19781, 32675,  7085,
       22441, 31166, 30808,   806, 30937, 28377, 33099, 27336, 22488, 29897,
       13766,  2362],
      dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Smaragdicoccus,22,"Index([28595,   534, 30759, 31393, 19818, 22554, 18956, 22441, 24615, 31014,
        9028, 26671, 30358, 27257, 28567,  9415, 18955, 27651, 19816, 27853,
       19577,  4981],
      dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1]
Zoogloea,22,"Index([22730, 13723,   974, 25081,  4262,   583,   393, 30608,  1924,  2280,
        9689, 22488,  6044,  6633,  4296, 10952,  3408,  3177,  4913,  1256,
        1659, 11379],
      dtype='int64', name='gcf_id')",[4 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Pseudorhodoferax,22,"Index([19132, 17507, 23724,  9698, 30608, 22935, 29998, 11676,  3479, 13279,
       29944,   832,  6571, 16606,  9532, 28304, 24600,  5580,  1045,    23,
       22073, 11418],
      dtype='int64', name='gcf_id')",[5 5 5 5 4 4 4 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Xenococcus,22,"Index([22488, 22441, 17850, 31261, 31298,  1816,    64, 14620,   490, 10438,
       33309,  1223,  2417, 26474,   317, 14779, 16646,  4249,  2667,  4106,
          10,   406],
      dtype='int64', name='gcf_id')",[4 4 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Geminocystis,21,"Index([  243,  5022,  2626, 30989,  1895,   317,  9754, 22664,  4106, 11108,
       12001, 16629, 15349,  9667,  6512, 20702, 32432, 22441, 14424, 14422,
       31953],
      dtype='int64', name='gcf_id')",[3 3 3 3 3 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Micromonospora_F,21,"Index([ 4360,  7194, 33381, 30176, 22488, 23098, 33357, 33923, 29361, 32940,
       33571,  9918, 14713, 31298, 22975, 30456,  2660, 13291,  2529, 12874,
       25962],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Anoxybacillus,21,"Index([24662, 18079, 11813, 16958,    64, 16687,  1310, 28750,   652, 11639,
        1751,    28,  3913,  5510,  1385,   341,  1765,    30,  4134, 11524,
       17524],
      dtype='int64', name='gcf_id')",[18 17 16  4  4  3  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1]
Chlorobium,21,"Index([14009, 13549,  2355,  2329,  2233,  3470,    10,  2430, 29944,  1197,
         132,  1816, 12936,  3857, 31237, 16971, 28806, 30607, 22391,   205,
       28459],
      dtype='int64', name='gcf_id')",[6 6 4 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Gimesia,21,"Index([ 1140,  2923,  6182,  5747, 23095,  2101,  2352,  3428,   361, 10909,
       19792,  2204,  3043, 32941,    64, 13902, 19542,  1049,  2453,   309,
          62],
      dtype='int64', name='gcf_id')",[19 18 18 17 16 13 12  5  5  5  3  3  3  2  2  1  1  1  1  1  1]
